"Symbol","signcon","randomSummary","randomCi.lb","randomCi.ub","randomP","het_QE","het_QEp","het_QM","het_QMp","error","rank","virus","gestation"
"PAK3",-2,-7.62606345058595,-13.8716081474278,-1.38051875374407,0.0167023370046129,1.0057095654518e-06,0.999199841028302,5.72738488778115,0.0167023370046129,FALSE,1663,"HIV","Term"
"GNAO1",-1,-8.37118871356675,-15.231153238818,-1.5112241883155,0.0167688708761391,0,1,5.72040407300089,0.0167688708761391,FALSE,1666,"HIV","Term"
"DNAAF3",-6,-3.0603736846727,-5.57168697666931,-0.549060392676092,0.0169182175956675,0.000786690542834,0.999999999076926,5.70483790786663,0.0169182175956675,FALSE,1670,"HIV","Term"
"LOXHD1",-6,-2.06978090353193,-3.76840205547245,-0.371159751591419,0.0169297963219494,3.53697747983287,0.61780000106936,5.70363700208617,0.0169297963219495,FALSE,1672,"HIV","Term"
"CCL20",-4,-2.37317556981725,-4.32152977620823,-0.424821363426279,0.0169718611691234,9.265930198656,0.0989157661918945,5.69928129909484,0.0169718611691234,FALSE,1675,"HIV","Term"
"GJB5",-6,-4.26978846367784,-7.7755749687058,-0.764001958649879,0.0169822845275236,0.000434826930653262,0.999999999790312,5.69820370965621,0.0169822845275236,FALSE,1676,"HIV","Term"
"CDNF",-6,-2.1284628865114,-3.87609472845488,-0.380831044567918,0.0169834935714307,0.785719737603737,0.977935227718757,5.69807876023194,0.0169834935714308,FALSE,1678,"HIV","Term"
"MXRA7",-4,-2.69208530319577,-4.90251538984281,-0.481655216548731,0.0169845344220421,0.0139580759445595,0.999563243584554,5.69797120020223,0.0169845344220422,FALSE,1679,"HIV","Term"
"COL24A1",-6,-2.86045932574846,-5.20935238348698,-0.511566268009951,0.0169945672558141,3.55757394933645,0.614694426162138,5.69693476986876,0.0169945672558141,FALSE,1681,"HIV","Term"
"FBXL2",-1,-8.58642471965968,-15.6398835321132,-1.53296590720617,0.0170358343071417,0,1,5.6926783518326,0.0170358343071417,FALSE,1683,"HIV","Term"
"TBCEL-TECTA",-2,-6.54115420943872,-11.9242379491365,-1.15807046974098,0.017236962722376,0.000281555541684746,0.98661243100495,5.67208442224898,0.017236962722376,FALSE,1690,"HIV","Term"
"CTSG",-3,-5.69192338944555,-10.376598279936,-1.00724849895507,0.017248171650149,0.000258441069748604,0.999870787813739,5.67094402233858,0.017248171650149,FALSE,1691,"HIV","Term"
"MTARC1",-1,-7.4647927538791,-13.6187791607155,-1.31080634704271,0.0174333441498395,0,1,5.65221439116496,0.0174333441498394,FALSE,1693,"HIV","Term"
"TMEM132B",-1,-9.46659340564289,-17.271759589541,-1.66142722174474,0.0174461957053983,0,1,5.65092212324279,0.0174461957053983,FALSE,1694,"HIV","Term"
"C8orf48",-6,-3.2798029602695,-5.98446919011345,-0.575136730425548,0.0174662675640175,1.54728401199363,0.907549596486079,5.64890579310517,0.0174662675640175,FALSE,1696,"HIV","Term"
"ZBED9",-6,-4.26943422315247,-7.7924082190998,-0.746460227205154,0.0175371577587071,0.31962737843165,0.99725756415197,5.64180356556962,0.0175371577587071,FALSE,1698,"HIV","Term"
"NOTUM",-2,-18.0100010692128,-32.8738862463243,-3.14611589210126,0.0175578245909033,5.71515068068856,0.0168191209699961,5.63973860893458,0.0175578245909033,FALSE,1700,"HIV","Term"
