Symbol,log2FoldChange,padj,Direction,Comparison,ndeg,ddeg,idx,degvcount,virus.x,gestation.x,signcon,randomSummary,randomP,rank,virus.y,gestation.y,Shared_2,Shared
DYRK1B,NA,NA,NA,NA,4,-4,-16,0.Down-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
DZIP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-21.5583163924134,1.40676066979645E-05,231,HIV,Term,FALSE,FALSE
E2F5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.61690778614338,0.0135604398459854,1523,HIV,Term,FALSE,FALSE
EBF1,-5.40280689290765,0.000636936826462628,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EBF2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.49229725029051,0.0380268352196254,2453,HIV,Term,FALSE,FALSE
EBF4,-5.34732676066688,0.000903382192469345,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-9.1022612815877,0.013680928684505,1529,HIV,Term,FALSE,FALSE
ECE1,-3.73814598804625,0.00935067982457981,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ECEL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.28420540308734,0.0494821467719082,2790,HIV,Term,FALSE,FALSE
ECM2,-5.99101060787059,0.0382613279399375,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-19.9639453710668,9.35440675789635E-15,78,HIV,Term,FALSE,FALSE
ECRG4,-6.74761619777045,0.0460657606543148,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-19.798459085952,4.27667362907388E-15,76,HIV,Term,TRUE,TRUE
ECSCR,-5.80467049101433,0.00907043489871533,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-21.3194918704403,1.57462656127846E-08,165,HIV,Term,FALSE,FALSE
EDIL3,-5.47132515190745,0.00326887889419919,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-21.5914037932097,2.46804409950812E-14,48,HIV,Term,FALSE,FALSE
EDNRA,-5.85525014173177,0.000543993595934025,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-23.151621573454,5.53971458478195E-08,154,HIV,Term,FALSE,FALSE
EEF1A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.64036779324351,0.00641631248412503,1119,HIV,Term,FALSE,FALSE
EFCAB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.97152413936356,0.0225466027929532,1899,HIV,Term,FALSE,FALSE
EFEMP1,-5.83495229387057,0.000304665020516412,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EFHC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.74789908659153,0.00407730735443665,925,HIV,Term,FALSE,FALSE
EFHD1,-5.40912955634936,0.000544512159159631,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EFNA1,-7.13402482440214,4.76599347030334E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EFNA5,-4.79398035885065,0.0155340436623845,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-7.84426431208075,0.00623892595087978,1105,HIV,Term,FALSE,FALSE
EFNB2,-4.51485192802809,0.00304247001548413,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EFNB3,-5.74318639871831,0.0245314697108345,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-4,-6.67404056933484,0.00831124126977577,1250,HIV,Term,FALSE,FALSE
EFS,-5.29551837599947,0.00280775877146603,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-9.84860096105249,0.0100400378978416,1354,HIV,Term,FALSE,FALSE
EGFL6,-9.54322067261589,6.57080543776008E-08,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EGFL8,-3.93284108621762,0.00185275024581737,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EGFLAM,-10.4333708301127,0.000151839385128764,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EGFR,-2.9308108587825,0.0441238417106063,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EGLN3,-4.61487179691992,0.00387682022958743,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EGR1,-3.57790627910426,0.00671367019482592,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EGR3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.16265007378728,0.000904654617103271,531,HIV,Term,FALSE,FALSE
EHD2,-3.79705193809385,0.0206769264408393,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EIF1AY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-12.0139447155803,0.0034365917758563,870,HIV,Term,FALSE,FALSE
ELAPOR2,-5.35571361516183,0.00965718626218997,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-20.3709763260459,1.52281624354176E-08,177,HIV,Term,FALSE,FALSE
ELAVL4,2.76083529570118,0.0144335776508363,Upregulated,HIV_T_vs_NT_T,4,4,16,2.Up-regulated,HIV,Term,6,2.5710357759184,1.66780433226628E-09,307,HIV,Term,TRUE,TRUE
ELF3,-3.74070129646956,0.00889421735272174,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ELF5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.39482145943054,0.04480874886003,2658,HIV,Term,FALSE,FALSE
ELN,-6.54615238306279,0.000282939336692988,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ELOVL2,-7.46191710216357,0.000118636509459551,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-22.6516446436503,9.30094490344296E-06,216,HIV,Term,FALSE,FALSE
ELOVL3,-3.53144971435961,0.0176007045717201,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ELOVL4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.84536776221731,0.0116516975448432,1441,HIV,Term,FALSE,FALSE
EMCN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.61482117101416,0.0342816137740696,2328,HIV,Term,FALSE,FALSE
EMILIN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.1375410295974,0.00217588266068476,716,HIV,Term,FALSE,FALSE
EML6,-3.13150577560042,0.013198046169971,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EMX2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.14351350428649,0.0288965650143753,2133,HIV,Term,FALSE,FALSE
ENDOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-6.04528898308488,0.00636782517100877,1115,HIV,Term,FALSE,FALSE
ENKUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.01955603268904,0.018776477271468,1755,HIV,Term,FALSE,FALSE
ENPEP,-5.78451483198064,0.000780419108089824,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ENPP1,-6.08668547596892,0.000409298449586438,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ENTPD3,-5.48219902337894,0.0144009268598947,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-21.0184669361843,6.61975333376742E-13,87,HIV,Term,FALSE,FALSE
EPB41L4B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.10527200817338,0.0146314779813839,1565,HIV,Term,FALSE,FALSE
EPCAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-5.50386744870308,0.0323765347306768,2260,HIV,Term,FALSE,FALSE
EPHA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.74220844514419,0.00263043968312035,794,HIV,Term,FALSE,FALSE
EPHA2,-2.75373011241008,0.022330226600194,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EPHA3,-9.78919163173135,0.00124341255158095,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-22.9592521236333,7.30269432713259E-18,9,HIV,Term,TRUE,TRUE
EPHB4,-5.01838927952758,0.0037086753520707,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-11.0042769930584,0.00877616476548905,1280,HIV,Term,FALSE,FALSE
EPPK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-19.5964616097381,7.17745938951968E-05,251,HIV,Term,FALSE,FALSE
EPS8L2,-3.59074212929143,0.0216016768437384,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ERBB3,-4.16276909008173,0.00657520784076184,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EREG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-4.13765239414067,9.96628941278991E-06,308,HIV,Term,FALSE,FALSE
ERG,-7.83523458692336,1.49917281840292E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-21.7729414191338,1.9663105758293E-09,135,HIV,Term,FALSE,FALSE
ERICH2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.66155352435452,0.0134293893361195,1516,HIV,Term,FALSE,FALSE
ERRFI1,-2.70960616715716,0.0399756720924946,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ERVFRD-1,-19.370223907695,1.29325998447221E-15,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ERVH48-1,-6.62177916875778,0.002445863299883,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-22.3260961064323,6.29900912750129E-13,55,HIV,Term,FALSE,FALSE
ERVMER34-1,-6.44791732184453,0.00338147462624159,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-5,-6.89345284093852,5.65978156519339E-05,289,HIV,Term,FALSE,FALSE
ERVV-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.26271369972489,0.016212384348995,1647,HIV,Term,FALSE,FALSE
ERVW-1,-4.51857546493529,0.00199323644222386,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ESAM,-6.74254737084825,2.38301256259201E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ESPNL,-5.75048690636132,0.0205462584529261,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-5,-6.20804046701358,0.00535145912612301,1018,HIV,Term,FALSE,FALSE
ESRP1,-5.45958806959315,0.0143753097168317,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-7.88160479054302,0.00033761646066485,321,HIV,Term,FALSE,FALSE
ESRP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-6.90757215728137,0.036696216853608,2410,HIV,Term,FALSE,FALSE
ESYT3,-4.91944825600825,0.00338015882409348,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ETNK2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.18703824780666,0.00127038841846493,537,HIV,Term,FALSE,FALSE
ETV4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-7.24596738289303,0.0405057617465605,2527,HIV,Term,FALSE,FALSE
ETV7,3.49496823167016,1.56935587182159E-06,Upregulated,HIV_T_vs_NT_T,5,5,25,2.Up-regulated,HIV,Term,6,3.32592217612276,3.68375773135717E-14,271,HIV,Term,TRUE,TRUE
EVA1A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-9.1312364411426,0.00897684252579469,1293,HIV,Term,FALSE,FALSE
EVA1C,-4.3543263630153,0.00420537918244011,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EVC2,-3.63657679379979,0.038057975390615,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
EVPL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.41369234595107,0.0157441932956807,1626,HIV,Term,FALSE,FALSE
EXTL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-7.57600138613852,0.00590507004862526,1072,HIV,Term,FALSE,FALSE
F10,-4.50022982471859,0.0130427510027054,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-9.19273542787743,0.0144712351824293,1558,HIV,Term,FALSE,FALSE
F12,-3.20978202794586,0.0280294383097002,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
F2R,-3.67900219379,0.019568181822523,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
F3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-2.82664653544879,0.00665996153084834,1137,HIV,Term,FALSE,FALSE
F5,-5.79892160817235,0.00148939400255233,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FA2H,-6.23805991986107,0.0154372417931052,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-5,-6.67693611818472,0.00319180055228867,845,HIV,Term,FALSE,FALSE
FADS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.09844060629296,0.0047065654583822,970,HIV,Term,FALSE,FALSE
FAM107A,-7.36053633477748,0.00309044602319184,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FAM110C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-19.9830479208923,4.14956095451431E-15,69,HIV,Term,FALSE,FALSE
FAM124A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.81932114602357,0.00108537393383521,486,HIV,Term,FALSE,FALSE
FAM124B,-5.9782715572516,0.0214784645642345,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-5,-7.41867223859134,0.00082245242534449,382,HIV,Term,FALSE,FALSE
FAM13C,-19.8712619317322,7.39519922215611E-10,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FAM153A,-4.04358971137187,0.0188072698489348,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FAM162B,-8.08383617016262,0.00294193328151918,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FAM167A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.64779160815463,0.0219888518932146,1879,HIV,Term,FALSE,FALSE
FAM167B,-4.54826460702163,0.0400773445352882,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-4,-7.21553109913718,0.000268778664633369,318,HIV,Term,FALSE,FALSE
FAM178B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-5.70148375294669,0.0157026856187263,1623,HIV,Term,FALSE,FALSE
FAM180B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.25958173247271,0.04005658012408,2515,HIV,Term,FALSE,FALSE
FAM184A,-6.20028272653186,0.00282085493545277,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-20.0989485929995,7.70915352735614E-10,148,HIV,Term,FALSE,FALSE
FAM189A2,-4.85214180802032,0.0306878641937513,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-19.1368753430992,4.2345114388743E-11,140,HIV,Term,FALSE,FALSE
FAM227A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.69984118651455,0.00123493586896278,544,HIV,Term,FALSE,FALSE
FAM43A,-3.02666131495506,0.0165995106758309,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FAM43B,-19.5974115512582,1.69935019464781E-10,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FAM71A,-4.77146916121232,0.0492853003447844,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-7.18633379612655,0.0243150095236351,1966,HIV,Term,FALSE,FALSE
FAM83A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.17939943278712,0.04711433658609,2722,HIV,Term,FALSE,FALSE
FAM83E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.9327278248728,0.00730705124400334,1177,HIV,Term,FALSE,FALSE
FAM83F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.08066705249992,0.0141096246763361,1543,HIV,Term,FALSE,FALSE
FANK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-5.71392460013361,0.0427947898978867,2607,HIV,Term,FALSE,FALSE
FAT1,-3.67107153313993,0.0236655109317706,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FAT2,-5.51502308829471,0.00144876295694612,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-8.31229433619888,0.000955848912128368,393,HIV,Term,FALSE,FALSE
FAT4,-5.75133784903738,0.00293787887345396,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-21.5770738277869,5.21488204970011E-05,248,HIV,Term,FALSE,FALSE
FAXDC2,-3.37605877939359,0.0123379963831974,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FBLIM1,-2.54974971117038,0.0311541709087469,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FBLN1,-5.33480088572166,0.000543993595934025,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FBLN2,-5.14905804926504,0.00158160338865561,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FBLN5,-3.74597928105134,0.0207148389036389,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FBLN7,-4.74185434093633,0.00921247887310249,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-9.10877220203253,0.0193741353040689,1779,HIV,Term,FALSE,FALSE
FBN1,-5.68886165997707,0.000985593647155083,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FBN2,-4.01996750446103,0.0168714613645012,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FBXL16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.47616558482294,0.0129652593163455,1503,HIV,Term,FALSE,FALSE
FBXL2,-5.12773478621257,0.00263472157490307,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-8.58642471965968,0.0170358343071417,1683,HIV,Term,FALSE,FALSE
FBXO17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.27832586770956,0.00479447636231962,979,HIV,Term,FALSE,FALSE
FBXO32,-3.10778224089625,0.0117829945627123,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FCGBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4.09877212047077,7.98391432383463E-05,336,HIV,Term,FALSE,FALSE
FER1L5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.87515192236879,0.0253091604700916,2002,HIV,Term,FALSE,FALSE
FERMT2,-2.72146420162379,0.0236810073811442,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FFAR3,-6.34996634032247,1.90716260434551E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-22.3547148461122,4.27594013352087E-07,185,HIV,Term,FALSE,FALSE
FGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-22.3351282727869,4.05332994073485E-13,52,HIV,Term,FALSE,FALSE
FGB,-6.08952722221431,0.0130453446593479,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-21.3329573215051,1.244510100092E-15,39,HIV,Term,TRUE,TRUE
FGF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.69852983958803,0.0139080532127887,1536,HIV,Term,FALSE,FALSE
FGF10,-8.36742652020829,0.00517556448418036,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FGF17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.07646166770851,0.00393329413840992,913,HIV,Term,FALSE,FALSE
FGFR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-20.2631405630171,7.65135338879741E-06,228,HIV,Term,FALSE,FALSE
FGFR3,-7.36006133476632,0.000134013209856843,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-22.9540607041901,1.67702510218508E-05,225,HIV,Term,FALSE,FALSE
FGFR4,-5.25495980163877,0.00516382339853339,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-19.5630814546132,1.05778528891375E-09,159,HIV,Term,FALSE,FALSE
FGG,-6.35809899343586,0.0145135099951742,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-23.0940341120263,6.36684073491568E-14,28,HIV,Term,FALSE,FALSE
FGL2,2.52745103884744,0.0136028046950005,Upregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FHL1,-4.15542620813037,0.0047396475729497,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FHL2,-3.24849532136497,0.038044495885036,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FHL5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.77859333030607,0.0283664834525522,2114,HIV,Term,FALSE,FALSE
FHOD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.02584264988661,0.00119191635216051,450,HIV,Term,FALSE,FALSE
FIBIN,-4.57155977126425,0.0252818789727632,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FILIP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.0650796822771,0.0472536092238085,2725,HIV,Term,FALSE,FALSE
FILIP1L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.21837069460478,0.0144630113220152,1557,HIV,Term,FALSE,FALSE
FKBP10,-4.06631473589629,0.0221464768121003,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FLNB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2.34179466191563,0.0478812076039356,2745,HIV,Term,FALSE,FALSE
FLRT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.92692026605803,0.0253261295189395,2004,HIV,Term,FALSE,FALSE
FLRT3,-5.19578573900675,0.0213257781024393,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-7.07657214507675,0.00556671049123148,1043,HIV,Term,FALSE,FALSE
FLT1,-3.18369651413565,0.0133798217475023,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FLT4,-4.97773532334613,0.00459935869165975,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FMO1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.61482117101416,0.0342816137740696,2329,HIV,Term,FALSE,FALSE
FMOD,-6.50612471842755,6.63763390988969E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FN1,-5.15673729293674,0.00133134535838614,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FNDC1,-4.20174369181483,0.0450153511029733,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FNDC11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.95084581474202,0.0270089803102101,2055,HIV,Term,FALSE,FALSE
FNDC4,-2.75689168862294,0.0397123558990508,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
FNDC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.09391349202758,0.00111644909250007,483,HIV,Term,FALSE,FALSE
