Symbol,log2FoldChange,padj,Direction,Comparison,ndeg,ddeg,idx,degvcount,virus.x,gestation.x,signcon,randomSummary,randomP,rank,virus.y,gestation.y,Shared_between_3,Shared_between_rem_vote
SLC6A17,-4.80063178361831,0.0496854507354864,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.67865783940735,0.000635578573892285,957,HIV,Early/mid,FALSE,FALSE
PRTG,-4.80000393925957,0.0496893644768768,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.11857669993296,0.000310451035993492,726,HIV,Early/mid,FALSE,FALSE
LAMB4,-4.62562436172935,0.0497226167168836,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.81205230156504,0.00130364343947717,1310,HIV,Early/mid,FALSE,FALSE
ZFYVE9,-3.48163043994067,0.0497226167168836,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.55031985862607,0.00241136743929935,1573,HIV,Early/mid,FALSE,FALSE
TPM1,-2.16623095459327,0.0497622620504047,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.25738918239268,0.00539876536143452,2296,HIV,Early/mid,FALSE,FALSE
PRX,-2.05075765294328,0.0497758336142606,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.17191472245435,0.00500528871155853,2254,HIV,Early/mid,FALSE,FALSE
JADE3,-2.68634165314946,0.0497911827414588,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.91463103354943,0.00134526966224306,1654,HIV,Early/mid,FALSE,FALSE
ABCA9,-2.58875367137094,0.0497911827414588,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.03263912443584,0.0106197650280613,2897,HIV,Early/mid,FALSE,FALSE
LOX,-4.18488797057225,0.0498383766988396,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.58951334381606,0.000168693597904904,850,HIV,Early/mid,FALSE,FALSE
ANGPTL1,-5.15438411395135,0.0499772859459704,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.62297232906071,5.46647869170274E-05,355,HIV,Early/mid,FALSE,FALSE
COL4A3,-5.24034041336424,0.0499822273408756,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.78641680702369,0.00152372062046259,1051,HIV,Early/mid,FALSE,FALSE
A1BG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.77826453693899,0.0199583664671423,3601,HIV,Early/mid,FALSE,FALSE
A2ML1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.63248486661674,0.0455227224961842,4804,HIV,Early/mid,FALSE,FALSE
AADAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.32420791892712,0.00153517912240999,1182,HIV,Early/mid,FALSE,FALSE
AADACL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.37116016931679,0.00243185074201452,1331,HIV,Early/mid,FALSE,FALSE
AADACL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.53903425144922,0.00969382442258275,2792,HIV,Early/mid,FALSE,FALSE
AADACL4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.10308397868407,0.00322698277979752,1688,HIV,Early/mid,FALSE,FALSE
AARD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.59640627287024,0.00332708874647368,1665,HIV,Early/mid,FALSE,FALSE
ABCA12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.29527360055009,0.0239905731140947,3874,HIV,Early/mid,FALSE,FALSE
ABCA4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.76071302032841,0.001038593222802,1100,HIV,Early/mid,FALSE,FALSE
ABCC8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.77819031606655,0.0158892743237557,3338,HIV,Early/mid,FALSE,FALSE
ABO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.79145249390043,0.000302190362992446,766,HIV,Early/mid,FALSE,FALSE
ABTB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.03819131845034,0.00119648852279983,1582,HIV,Early/mid,FALSE,FALSE
ACADL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.45910783151471,0.00159147195252376,1185,HIV,Early/mid,FALSE,FALSE
ACAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.81104890771171,0.0434670043960487,4723,HIV,Early/mid,FALSE,FALSE
ACKR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.12094119060203,0.00188844245921082,1204,HIV,Early/mid,FALSE,FALSE
ACSS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.47114621681952,0.00175986670488535,1233,HIV,Early/mid,FALSE,FALSE
ACTA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.86574092863053,0.00711194930707357,2509,HIV,Early/mid,FALSE,FALSE
ACTC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.81038418908895,0.0118148585501448,2989,HIV,Early/mid,FALSE,FALSE
ADAM21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.72174905544745,0.0335072953200381,4320,HIV,Early/mid,FALSE,FALSE
ADAM22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.8578689203659,0.0182027380581231,3498,HIV,Early/mid,FALSE,FALSE
ADAM8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2.15851025286582,0.0154458806997907,3291,HIV,Early/mid,FALSE,FALSE
ADAMTS16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.05348146923494,0.0106077393411845,2894,HIV,Early/mid,FALSE,FALSE
ADAMTS20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.94466621740732,0.00263591900725219,1399,HIV,Early/mid,FALSE,FALSE
ADAMTS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.98543693807238,0.017181367448437,3421,HIV,Early/mid,FALSE,FALSE
ADAMTS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.63773268842711,0.0485286160210229,4911,HIV,Early/mid,FALSE,FALSE
ADAMTS6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.44195390363461,0.0136713674473587,3145,HIV,Early/mid,FALSE,FALSE
ADAMTS8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.23516492368194,0.0149797274488459,3259,HIV,Early/mid,FALSE,FALSE
ADCY1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.47623754908057,0.00915049202654393,2727,HIV,Early/mid,FALSE,FALSE
ADCY2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.11738358932878,0.0161012766381037,3351,HIV,Early/mid,FALSE,FALSE
ADD2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.97598076689522,0.0174588544392508,3448,HIV,Early/mid,FALSE,FALSE
ADGRB3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.97199359859989,0.0038393018261116,1823,HIV,Early/mid,FALSE,FALSE
ADGRF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.12668571916487,0.0172273271383359,3425,HIV,Early/mid,FALSE,FALSE
ADGRF4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.42135496028904,0.0119970682628941,2999,HIV,Early/mid,FALSE,FALSE
ADGRF5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.04236729975439,0.00241986455635121,1513,HIV,Early/mid,FALSE,FALSE
ADGRL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.2253850061798,0.00335193854434174,1699,HIV,Early/mid,FALSE,FALSE
ADGRL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.70186928978774,0.00363078183492787,1651,HIV,Early/mid,FALSE,FALSE
ADGRL4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.97959516353377,0.0328049412574057,4284,HIV,Early/mid,FALSE,FALSE
ADH1B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.44630219162691,0.0137229217146648,3150,HIV,Early/mid,FALSE,FALSE
ADIPOQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.83446049552981,0.0226422271686766,3779,HIV,Early/mid,FALSE,FALSE
ADIRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.34694925719832,0.0265280745356736,3995,HIV,Early/mid,FALSE,FALSE
ADM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.23549265584238,0.0435255435018719,4727,HIV,Early/mid,FALSE,FALSE
ADPRHL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.00035152091865,0.0426074744869681,4691,HIV,Early/mid,FALSE,FALSE
ADRA1B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.35046103778259,0.0108384849987957,2914,HIV,Early/mid,FALSE,FALSE
ADRA2A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.6267394019919,0.0304527629342349,4171,HIV,Early/mid,FALSE,FALSE
AFAP1L1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.64374184169251,0.00141782063833599,1741,HIV,Early/mid,FALSE,FALSE
AFF2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.23719625045089,0.00141598331191718,1157,HIV,Early/mid,FALSE,FALSE
AGMO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.7331356899795,0.00303274944833466,1581,HIV,Early/mid,FALSE,FALSE
AGR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.35241765623023,0.0141902407666,3200,HIV,Early/mid,FALSE,FALSE
AGXT2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.02719920681802,0.0287323021663654,4078,HIV,Early/mid,FALSE,FALSE
AJUBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.82653520398361,0.00120079008980809,1280,HIV,Early/mid,FALSE,FALSE
AK7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.07022451988392,0.0441730874496365,4752,HIV,Early/mid,FALSE,FALSE
AKAP12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.54322229511132,0.0123603273079958,3029,HIV,Early/mid,FALSE,FALSE
AKAP5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.72449508471863,0.0410721673833309,4629,HIV,Early/mid,FALSE,FALSE
AKT3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.24479072128556,0.0148950233493161,3252,HIV,Early/mid,FALSE,FALSE
ALDH1L1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.27325403093737,0.00629757837716872,2324,HIV,Early/mid,FALSE,FALSE
ALDH3B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.48660042666842,0.00311852909339493,1733,HIV,Early/mid,FALSE,FALSE
ALKAL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.14280054195463,0.0365261652691187,4441,HIV,Early/mid,FALSE,FALSE
ALPK2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.68484473010228,0.0053387503152325,2116,HIV,Early/mid,FALSE,FALSE
AMN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.35280081718376,0.00679536654135608,2472,HIV,Early/mid,FALSE,FALSE
AMOTL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.67206151627259,0.00233037344547218,1697,HIV,Early/mid,FALSE,FALSE
AMPH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.32936473097469,0.00507282812430862,1996,HIV,Early/mid,FALSE,FALSE
ANGPTL5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.4008649156968,0.0121781217286351,3016,HIV,Early/mid,FALSE,FALSE
ANGPTL7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.18650396464258,0.036958627965279,4465,HIV,Early/mid,FALSE,FALSE
ANK3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.69880324987382,0.000904255090091063,946,HIV,Early/mid,FALSE,FALSE
ANKFN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.94275415615476,0.000643715335219688,927,HIV,Early/mid,FALSE,FALSE
ANKK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.9738312458502,0.0214861575874786,3699,HIV,Early/mid,FALSE,FALSE
ANKRD13B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.33901255698714,0.0147276584985024,3240,HIV,Early/mid,FALSE,FALSE
ANKRD18A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.29347742846059,0.0142507381167034,3209,HIV,Early/mid,FALSE,FALSE
ANKRD20A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.73520165166276,0.0288771446034697,4081,HIV,Early/mid,FALSE,FALSE
ANKRD30A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.3519249824985,0.00855342892613507,2673,HIV,Early/mid,FALSE,FALSE
ANKRD31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.23577289454939,0.041496040785223,4648,HIV,Early/mid,FALSE,FALSE
ANKRD33B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.26236490022201,0.0138981812922542,3170,HIV,Early/mid,FALSE,FALSE
ANKRD35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.00060991151224,0.0158961177372107,3340,HIV,Early/mid,FALSE,FALSE
ANKRD55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.57170233082545,0.032994704442578,4294,HIV,Early/mid,FALSE,FALSE
ANLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.9181965691488,0.00180971149956536,1752,HIV,Early/mid,FALSE,FALSE
ANO1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.28918974258884,0.000211755458583482,769,HIV,Early/mid,FALSE,FALSE
ANO2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.8724572100645,0.00416972746642664,1887,HIV,Early/mid,FALSE,FALSE
ANXA13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.96044881493291,0.00759453365085195,2564,HIV,Early/mid,FALSE,FALSE
ANXA8L1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.76242218980947,0.00330905622710774,1740,HIV,Early/mid,FALSE,FALSE
AP1M2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.71663982482938,0.0176128996959403,3460,HIV,Early/mid,FALSE,FALSE
AP3B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.29857209531108,0.0226208291031174,3778,HIV,Early/mid,FALSE,FALSE
APBA2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.78043704825252,0.00627852261533599,2376,HIV,Early/mid,FALSE,FALSE
APBB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.90688594302599,0.00220772880644746,1816,HIV,Early/mid,FALSE,FALSE
APBB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.13389019065726,0.00151096164275813,1635,HIV,Early/mid,FALSE,FALSE
APLNR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.61974849792628,0.000294599652130072,655,HIV,Early/mid,FALSE,FALSE
APOA4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.38739282754733,0.00364853835435358,1753,HIV,Early/mid,FALSE,FALSE
APOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.56858137765131,0.0102376011850974,2853,HIV,Early/mid,FALSE,FALSE
APOBEC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.40560207756861,0.033327575196522,4308,HIV,Early/mid,FALSE,FALSE
APOBEC3A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.66902575230539,6.0172007113554E-05,891,HIV,Early/mid,FALSE,FALSE
APOL6,NA,NA,NA,NA,3,3,9,2.Up-regulated,HIV,Early/mid,NA,NA,NA,NA,NA,NA,FALSE,FALSE
AQP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.03416268084514,0.0196671875256909,3583,HIV,Early/mid,FALSE,FALSE
AQP4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.58243715406829,0.0383782033316259,4528,HIV,Early/mid,FALSE,FALSE
AR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.30302702446528,0.020338941870351,3622,HIV,Early/mid,FALSE,FALSE
ARHGAP11A-SCG5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.46557541635507,0.0138037796117059,3158,HIV,Early/mid,FALSE,FALSE
ARHGAP29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.58791708222542,0.00793792389992307,2611,HIV,Early/mid,FALSE,FALSE
ARHGAP42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.90404848988082,0.00499990388510076,2175,HIV,Early/mid,FALSE,FALSE
ARHGAP44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.76200194382455,0.000590178362973542,1081,HIV,Early/mid,FALSE,FALSE
ARHGAP8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.6359723612083,0.00654557238687994,2427,HIV,Early/mid,FALSE,FALSE
ARHGEF15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.40840679548296,0.01258607538974,3059,HIV,Early/mid,FALSE,FALSE
ARHGEF17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.22102049442218,0.00153716894043473,1616,HIV,Early/mid,FALSE,FALSE
ARHGEF25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.17286750602181,0.00493470809724059,1965,HIV,Early/mid,FALSE,FALSE
ARHGEF26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.18166165559299,0.00217449370036972,1283,HIV,Early/mid,FALSE,FALSE
ARHGEF28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.88234569042092,0.00781454448872541,2600,HIV,Early/mid,FALSE,FALSE
ARHGEF39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.25057296784532,0.0476104181148636,4876,HIV,Early/mid,FALSE,FALSE
ARL14EPL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.96478967393237,0.0475146275377928,4874,HIV,Early/mid,FALSE,FALSE
ARL17B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.32795993971504,0.0408286536190144,4617,HIV,Early/mid,FALSE,FALSE
ARL4D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.67207197122389,0.00384439539677488,1934,HIV,Early/mid,FALSE,FALSE
ARMS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.53571222784886,0.00896750442543113,2711,HIV,Early/mid,FALSE,FALSE
ARSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.30800125374289,0.0480062462709056,4888,HIV,Early/mid,FALSE,FALSE
ARSI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.34281741208266,0.0121700312972335,3015,HIV,Early/mid,FALSE,FALSE
ARSJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.57669459635683,0.00356116825214725,1806,HIV,Early/mid,FALSE,FALSE
ARSL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.92582126115769,0.000975715101016763,1058,HIV,Early/mid,FALSE,FALSE
ART4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.94039133613056,0.000299900507716233,740,HIV,Early/mid,FALSE,FALSE
ARX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.78999429904514,0.0419328631233242,4665,HIV,Early/mid,FALSE,FALSE
ASB11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.36421439689085,0.026452808316948,3991,HIV,Early/mid,FALSE,FALSE
ASIC4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.7462462910454,0.008592667693355,2677,HIV,Early/mid,FALSE,FALSE
ASNS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.54779309189359,0.00885609601053887,2702,HIV,Early/mid,FALSE,FALSE
ASPA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.13281209861086,0.00252978772893099,1527,HIV,Early/mid,FALSE,FALSE
ASPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.49118507607372,0.0352718841638347,4377,HIV,Early/mid,FALSE,FALSE
ASXL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.23418977354385,0.0134307142013629,3123,HIV,Early/mid,FALSE,FALSE
ATG9A,NA,NA,NA,NA,3,-3,-9,0.Down-regulated,HIV,Early/mid,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ATP12A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.63564347795866,0.000284029553006333,549,HIV,Early/mid,FALSE,FALSE
ATP13A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.11931023209371,0.0413578209607647,4642,HIV,Early/mid,FALSE,FALSE
ATP1A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.14823447445311,0.000460679279539904,700,HIV,Early/mid,FALSE,FALSE
ATP1B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.48012027728184,0.00224466876664006,1716,HIV,Early/mid,FALSE,FALSE
ATP2A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.58134156491452,0.00665129139444456,2432,HIV,Early/mid,FALSE,FALSE
ATP2C2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.71605978394692,0.0402360186378092,4593,HIV,Early/mid,FALSE,FALSE
ATP8B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.84440988315309,0.00779429204597265,2597,HIV,Early/mid,FALSE,FALSE
AUNIP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.621982026797,0.0328807805434966,4287,HIV,Early/mid,FALSE,FALSE
AURKB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.35868740437739,0.0482520195566395,4899,HIV,Early/mid,FALSE,FALSE
AUTS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.43831663715208,0.00372949286478591,1852,HIV,Early/mid,FALSE,FALSE
AVPR1A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.9854238652717,0.00420098056405729,1777,HIV,Early/mid,FALSE,FALSE
B3GALT5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.00105860374273,0.00245881549738064,1433,HIV,Early/mid,FALSE,FALSE
B3GNT6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.99534548906758,0.0126601223347646,3064,HIV,Early/mid,FALSE,FALSE
B4GALNT4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.7566500267377,0.034686564953544,4358,HIV,Early/mid,FALSE,FALSE
B4GALT6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.41352663948894,0.0299600767614729,4148,HIV,Early/mid,FALSE,FALSE
BACH2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.33446395813022,0.0342287943369759,4348,HIV,Early/mid,FALSE,FALSE
BAIAP2L1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.13711246772205,0.00269934694136647,1567,HIV,Early/mid,FALSE,FALSE
BAIAP2L2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.31221333510273,0.0215080639405748,3701,HIV,Early/mid,FALSE,FALSE
BAIAP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.71365580760565,0.00692759360571895,2491,HIV,Early/mid,FALSE,FALSE
BASP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.03234975475956,0.0367811265385798,4456,HIV,Early/mid,FALSE,FALSE
BCAR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.77599762334439,0.0206337188471853,3640,HIV,Early/mid,FALSE,FALSE
BCAS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.80219429593714,0.00180561308069673,1563,HIV,Early/mid,FALSE,FALSE
BCHE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.92047081300492,0.00232004128330059,1409,HIV,Early/mid,FALSE,FALSE
BCL2L10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.78504238811667,0.0243154257314221,3889,HIV,Early/mid,FALSE,FALSE
BCL6B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.47416973354631,0.00219197259875879,1703,HIV,Early/mid,FALSE,FALSE
BCO1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.38499542126361,0.0387021394975179,4539,HIV,Early/mid,FALSE,FALSE
BCORL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.07259845838077,0.00157815046470001,1907,HIV,Early/mid,FALSE,FALSE
BDKRB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.15772679706594,0.0313131838562062,4218,HIV,Early/mid,FALSE,FALSE
BDKRB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.90468659899721,0.0171219866333639,3418,HIV,Early/mid,FALSE,FALSE
BEND5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.98878455155976,0.0212570527527617,3681,HIV,Early/mid,FALSE,FALSE
BEND7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-4.70103498547062,0.0198594049852164,3594,HIV,Early/mid,FALSE,FALSE
BHLHE22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.3838697198483,0.00569976166371022,2171,HIV,Early/mid,FALSE,FALSE
BICDL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.84217917867668,0.0345556718704356,4355,HIV,Early/mid,FALSE,FALSE
BMERB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.39142515632164,0.0154920333507171,3296,HIV,Early/mid,FALSE,FALSE
BMP8B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.52903635979229,0.00574972255236185,2321,HIV,Early/mid,FALSE,FALSE
BRDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.85235536469605,0.00230450726899813,1338,HIV,Early/mid,FALSE,FALSE
BRSK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3.24404051823433,0.00923194652368833,2738,HIV,Early/mid,FALSE,FALSE
